Time,U1,U2,U3,U4,U5,Utot,J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
1008,0.65512,0.64966,0.6439,0.6511,0.64389,3.24367,0.70411,70.41152,27.8765,41.09154,42.28621,51.61899,53.79014,55.43529,1299.82088,1269.12593,1299.80722,1287.10074,4.796,2.08855,23.03793,21.18585,1.94638,50.13812
1009,0.65507,0.64963,0.64383,0.65105,0.64379,3.24335,0.70414,70.4145,27.90019,41.1212,42.28709,51.61955,53.78672,55.43401,1299.82482,1269.13126,1299.67943,1286.93237,4.79591,2.08957,23.03791,21.18533,1.95268,50.15045
1010,0.65503,0.64961,0.64379,0.65102,0.64369,3.24313,0.70417,70.41713,27.91533,41.14757,42.28693,51.61926,53.7837,55.43255,1299.83962,1269.14247,1299.55384,1286.76617,4.79581,2.09052,23.03786,21.18415,1.95949,50.15902
1011,0.655,0.64961,0.64376,0.65102,0.64361,3.24298,0.7042,70.41966,27.92173,41.17092,42.28626,51.61853,53.78156,55.43095,1299.85852,1269.15791,1299.48386,1286.66384,4.79573,2.09112,23.03778,21.18238,1.96648,50.16479
1012,0.65498,0.64963,0.64373,0.65103,0.64356,3.2429,0.70422,70.42215,27.92193,41.19001,42.28531,51.61733,53.77982,55.42908,1299.88882,1269.18857,1299.52695,1286.68526,4.79568,2.09157,23.03768,21.18051,1.97325,50.16866
1013,0.65498,0.64965,0.6437,0.65105,0.64352,3.24288,0.70425,70.42462,27.9193,41.20081,42.28429,51.61596,53.7782,55.42731,1299.94439,1269.24372,1299.68855,1286.83365,4.79564,2.09196,23.03757,21.17886,1.97975,50.1698
1014,0.65497,0.64967,0.64367,0.65107,0.6435,3.24288,0.70427,70.42701,27.91546,41.20291,42.283,51.61456,53.77659,55.42576,1300.02277,1269.31631,1299.93129,1287.0672,4.79563,2.09224,23.03747,21.17768,1.98612,50.16845
1015,0.65497,0.64968,0.64362,0.65109,0.64347,3.24286,0.70429,70.42927,27.91058,41.19864,42.28231,51.61299,53.77528,55.42411,1300.10848,1269.39066,1300.22864,1287.35523,4.79565,2.09259,23.03735,21.17703,1.99243,50.16612
1016,0.65495,0.64967,0.64357,0.65111,0.64344,3.24278,0.70431,70.43132,27.90391,41.18847,42.28286,51.61111,53.77477,55.4222,1300.18306,1269.4524,1300.54173,1287.65552,4.7957,2.09332,23.03724,21.17663,1.99872,50.16387
1017,0.65491,0.64964,0.64349,0.65111,0.64338,3.24261,0.70433,70.43312,27.89427,41.17585,42.28404,51.60919,53.77561,55.42067,1300.22125,1269.47963,1300.84345,1287.94358,4.79577,2.09436,23.03712,21.17618,2.0044,50.15997
1018,0.65486,0.64959,0.6434,0.6511,0.64332,3.24235,0.70435,70.43473,27.87982,41.16363,42.28498,51.60762,53.77839,55.42018,1300.22034,1269.46767,1301.09361,1288.18521,4.79581,2.09557,23.03701,21.17564,2.00861,50.15266
1019,0.65479,0.64951,0.6433,0.65107,0.64325,3.24202,0.70436,70.43622,27.86014,41.15094,42.28507,51.60651,53.7836,55.42085,1300.19494,1269.42875,1301.26419,1288.35495,4.79585,2.09672,23.0369,21.17542,2.01149,50.14131
1020,0.65471,0.64942,0.64319,0.65102,0.64318,3.24162,0.70438,70.43756,27.83821,41.13402,42.28445,51.60607,53.7911,55.42255,1300.16265,1269.38351,1301.36257,1288.4601,4.79589,2.09755,23.03683,21.17583,2.01355,50.12586
1021,0.65461,0.64932,0.64305,0.65095,0.64311,3.24114,0.70439,70.43874,27.81943,41.11028,42.28322,51.60661,53.79986,55.4252,1300.13466,1269.34502,1301.42987,1288.54246,4.79591,2.09794,23.03678,21.17689,2.01505,50.10677
1022,0.65449,0.6492,0.64291,0.65084,0.64303,3.24055,0.7044,70.43979,27.80801,41.08498,42.28156,51.60782,53.80803,55.42866,1300.09487,1269.29996,1301.44117,1288.58069,4.79589,2.09801,23.03676,21.17803,2.01574,50.08596
1023,0.65435,0.64906,0.64274,0.6507,0.64294,3.23988,0.70441,70.44072,27.8054,41.0666,42.27982,51.60927,53.81355,55.43207,1300.02936,1269.23724,1301.36879,1288.54596,4.79584,2.09807,23.03674,21.17861,2.01536,50.06791
1024,0.65421,0.64892,0.64258,0.65053,0.64284,3.23915,0.70442,70.44154,27.80947,41.05748,42.2779,51.60989,53.81558,55.43452,1299.94201,1269.15941,1301.18585,1288.40394,4.79578,2.09831,23.03671,21.17845,2.01432,50.05582
1025,0.65408,0.64877,0.64243,0.65036,0.64273,3.23844,0.70442,70.44227,27.81519,41.05398,42.27531,51.60906,53.81471,55.43625,1299.83914,1269.06866,1300.87903,1288.13136,4.79573,2.09896,23.03665,21.17768,2.01314,50.04788
1026,0.65396,0.64863,0.64231,0.6502,0.64263,3.23779,0.70443,70.44294,27.81762,41.05392,42.27114,51.60681,53.81195,55.43765,1299.73077,1268.97084,1300.46135,1287.73863,4.79569,2.09985,23.03658,21.1765,2.01196,50.04081
1027,0.65386,0.6485,0.64223,0.65007,0.64254,3.23724,0.70444,70.44354,27.81496,41.05906,42.26512,51.60374,53.80779,55.43877,1299.62173,1268.87728,1299.97552,1287.26868,4.79563,2.10109,23.03651,21.17498,2.01074,50.0342
1028,0.65379,0.6484,0.64217,0.64994,0.64247,3.2368,0.70444,70.44407,27.80989,41.0701,42.25792,51.6008,53.8025,55.43916,1299.51325,1268.79116,1299.47208,1286.77289,4.79554,2.10279,23.03647,21.17309,2.00945,50.02917
1029,0.65375,0.64834,0.64214,0.64984,0.64242,3.2365,0.70444,70.44439,27.80719,41.0871,42.2506,51.59824,53.79659,55.43864,1299.4188,1268.72051,1298.98434,1286.28997,4.79543,2.10479,23.03647,21.17124,2.00812,50.02529
1030,0.65374,0.64831,0.64212,0.64976,0.64241,3.23635,0.70445,70.44449,27.81047,41.10937,42.24338,51.59612,53.79047,55.43745,1299.34589,1268.66951,1298.53859,1285.85063,4.79532,2.10693,23.03649,21.16997,2.00683,50.02069
1031,0.65376,0.64831,0.64214,0.64969,0.64241,3.23633,0.70444,70.44434,27.82066,41.13505,42.23706,51.59483,53.78454,55.43587,1299.29516,1268.63803,1298.17148,1285.49266,4.79524,2.10886,23.03652,21.16944,2.00567,50.01537
1032,0.6538,0.64833,0.64216,0.64964,0.64243,3.23639,0.70444,70.44397,27.83604,41.1636,42.23225,51.59413,53.7786,55.43364,1299.26132,1268.62551,1297.92277,1285.25244,4.79521,2.11061,23.03656,21.16969,2.00469,50.01162
1033,0.65383,0.64836,0.64218,0.64961,0.64245,3.23647,0.70443,70.44346,27.85281,41.19486,42.22998,51.5936,53.77231,55.43048,1299.2411,1268.63296,1297.78757,1285.12595,4.79523,2.11214,23.03659,21.17058,2.00389,50.01176
1034,0.65386,0.6484,0.6422,0.64961,0.64245,3.23657,0.70443,70.44285,27.86597,41.22706,42.23031,51.59309,53.76601,55.42706,1299.23556,1268.65754,1297.75125,1285.0987,4.79527,2.11315,23.03663,21.17186,2.00326,50.01508
1035,0.65389,0.64844,0.64223,0.64963,0.64246,3.2367,0.70442,70.44221,27.87219,41.25686,42.23217,51.59252,53.76075,55.4241,1299.24813,1268.69356,1297.75842,1285.11178,4.79533,2.11356,23.03665,21.17362,2.0028,50.01966
1036,0.6539,0.64849,0.64228,0.64967,0.64247,3.23688,0.70442,70.4416,27.87071,41.27887,42.23466,51.59163,53.75704,55.42151,1299.28126,1268.73936,1297.77738,1285.12955,4.79539,2.11372,23.03667,21.17595,2.00239,50.02563
1037,0.65391,0.64853,0.64233,0.64972,0.64248,3.23706,0.70441,70.44104,27.86419,41.29134,42.23709,51.5906,53.75491,55.4188,1299.33141,1268.79466,1297.83223,1285.17889,4.79546,2.11372,23.0367,21.17885,2.00195,50.03297
1038,0.6539,0.64856,0.64237,0.64977,0.6425,3.23719,0.70441,70.44055,27.85729,41.2948,42.23972,51.58988,53.75403,55.41586,1299.39408,1268.85793,1297.96166,1285.2997,4.79553,2.11361,23.03676,21.18196,2.00144,50.04207
1039,0.65387,0.64858,0.64238,0.64981,0.64251,3.23725,0.7044,70.44016,27.85382,41.29081,42.24281,51.58963,53.75382,55.41294,1299.46239,1268.92009,1298.15248,1285.4804,4.79559,2.11333,23.03682,21.1846,2.00081,50.05238
1040,0.65383,0.64858,0.64238,0.64984,0.64249,3.23722,0.7044,70.43987,27.85425,41.28023,42.2462,51.58986,53.75432,55.41054,1299.5303,1268.97483,1298.35525,1285.67385,4.79565,2.11286,23.03687,21.18623,2.00005,50.06208
1041,0.65377,0.64856,0.64234,0.64984,0.64246,3.23708,0.7044,70.43969,27.85636,41.2627,42.25021,51.59017,53.7559,55.40895,1299.60942,1269.03316,1298.58583,1285.89757,4.79568,2.112,23.0369,21.18703,1.99916,50.0718
1042,0.65369,0.64852,0.64229,0.64981,0.6424,3.23683,0.7044,70.43975,27.85644,41.23821,42.25492,51.59014,53.75882,55.40846,1299.70615,1269.1025,1298.84699,1286.15507,4.79571,2.11054,23.03691,21.18741,1.99829,50.08145
1043,0.65358,0.64846,0.64222,0.64976,0.64232,3.23644,0.7044,70.44014,27.85238,41.20889,42.25929,51.58983,53.76298,55.40939,1299.80707,1269.17962,1299.13982,1286.44686,4.79574,2.10866,23.03691,21.18756,1.99752,50.08973
1044,0.65344,0.64837,0.64213,0.64968,0.6422,3.23588,0.70441,70.44098,27.84417,41.17989,42.26293,51.58917,53.76775,55.41132,1299.89944,1269.26267,1299.46238,1286.77125,4.79577,2.10648,23.03691,21.18734,1.99688,50.09765
1045,0.65329,0.64824,0.642,0.64955,0.64206,3.23518,0.70442,70.44229,27.83404,41.15414,42.2657,51.58847,53.77241,55.41359,1299.97713,1269.34508,1299.77718,1287.08674,4.79576,2.10416,23.03692,21.18635,1.99635,50.10487
1046,0.65313,0.64809,0.64184,0.6494,0.6419,3.23436,0.70444,70.44397,27.82596,41.13532,42.26785,51.58778,53.77662,55.4157,1300.04067,1269.41352,1300.06078,1287.36682,4.7957,2.10198,23.03694,21.18461,1.99589,50.1085
1047,0.65297,0.64793,0.64167,0.64923,0.64174,3.23348,0.70446,70.44597,27.8221,41.12568,42.26865,51.58705,53.77962,55.41679,1300.08397,1269.45561,1300.27275,1287.56596,4.79561,2.09995,23.03695,21.1823,1.99545,50.10852
1048,0.65281,0.64777,0.64147,0.64905,0.64156,3.23256,0.70448,70.4483,27.82188,41.12526,42.26781,51.58624,53.7812,55.41632,1300.09624,1269.46558,1300.38972,1287.66106,4.79553,2.09808,23.03695,21.17935,1.99495,50.11057
1049,0.65265,0.64761,0.64125,0.64886,0.64138,3.23161,0.70451,70.45086,27.82332,41.13212,42.26573,51.58544,53.78105,55.41474,1300.083,1269.45646,1300.42921,1287.67757,4.79545,2.09614,23.03696,21.17579,1.99436,50.11954
1050,0.65248,0.64746,0.64103,0.64867,0.6412,3.23068,0.70453,70.45351,27.82425,41.14462,42.26279,51.5848,53.77978,55.41293,1300.06082,1269.44253,1300.42603,1287.65566,4.79538,2.09386,23.03696,21.17193,1.99374,50.13408
1051,0.65235,0.64733,0.64083,0.64849,0.64103,3.22985,0.70456,70.45607,27.82374,41.16218,42.26026,51.58498,53.77789,55.41153,1300.03651,1269.42577,1300.41427,1287.6327,4.79532,2.09113,23.03696,21.16834,1.99322,50.15083
1052,0.65226,0.64723,0.64068,0.64833,0.64089,3.22918,0.70458,70.45848,27.82233,41.18521,42.25828,51.58615,53.77513,55.41083,1300.00511,1269.394,1300.41248,1287.62196,4.79528,2.08783,23.03697,21.16559,1.9929,50.16758
1053,0.65221,0.64715,0.64057,0.64821,0.64078,3.2287,0.70461,70.46075,27.82238,41.21477,42.2565,51.5881,53.77156,55.41086,1299.94958,1269.33036,1300.40683,1287.60471,4.79526,2.08425,23.03698,21.16394,1.99278,50.18275
1054,0.6522,0.6471,0.6405,0.64812,0.6407,3.2284,0.70463,70.46283,27.82696,41.25013,42.25512,51.59067,53.7676,55.41127,1299.86341,1269.23082,1300.40823,1287.59162,4.79527,2.08092,23.03699,21.16331,1.99276,50.19733
1055,0.6522,0.64709,0.64045,0.64809,0.64065,3.22827,0.70465,70.46458,27.83813,41.28786,42.25396,51.59342,53.76337,55.41117,1299.7501,1269.09695,1300.42559,1287.59109,4.79528,2.07832,23.03701,21.16331,1.99266,50.21237
1056,0.6522,0.64711,0.64043,0.64808,0.64064,3.22827,0.70466,70.46577,27.85427,41.32381,42.25275,51.59601,53.75861,55.41044,1299.63111,1268.94775,1300.43795,1287.58412,4.79529,2.0765,23.03702,21.16324,1.99233,50.22767
1057,0.65222,0.64718,0.64044,0.64811,0.64064,3.22842,0.70466,70.46631,27.86836,41.3541,42.25099,51.59826,53.75332,55.4095,1299.52552,1268.80383,1300.4219,1287.55581,4.7953,2.07507,23.03701,21.16279,1.99176,50.24072
1058,0.65226,0.64727,0.64048,0.64815,0.64068,3.22871,0.70466,70.4665,27.8747,41.37383,42.24858,51.60052,53.74898,55.40949,1299.45701,1268.69066,1300.40591,1287.53611,4.79533,2.07391,23.03698,21.16205,1.99112,50.24804
1059,0.65231,0.64737,0.64054,0.64821,0.64075,3.2291,0.70467,70.4667,27.87328,41.37976,42.24581,51.60302,53.74742,55.4114,1299.44098,1268.62089,1300.44527,1287.5813,4.79537,2.073,23.03696,21.16144,1.99067,50.2453
1060,0.65237,0.64749,0.64062,0.64829,0.64084,3.22954,0.70467,70.46746,27.86816,41.37377,42.24282,51.60604,53.74941,55.41568,1299.48112,1268.60548,1300.55912,1287.7067,4.79544,2.07235,23.03695,21.16142,1.99061,50.22931
1061,0.65243,0.64759,0.64072,0.64837,0.64092,3.22999,0.70469,70.46898,27.86438,41.35972,42.24029,51.60912,53.75396,55.42151,1299.56978,1268.64534,1300.7364,1287.89674,4.79553,2.07187,23.03696,21.16214,1.991,50.20455
1062,0.65247,0.64767,0.6408,0.64844,0.64097,3.23035,0.70471,70.47088,27.86403,41.34139,42.23925,51.61194,53.75992,55.42778,1299.67988,1268.71658,1300.95226,1288.12251,4.79564,2.07131,23.03697,21.16326,1.99181,50.17754
1063,0.65248,0.6477,0.64085,0.64848,0.64099,3.23053,0.70473,70.47284,27.86647,41.32155,42.23929,51.61469,53.76663,55.43401,1299.78451,1268.79903,1301.16513,1288.33562,4.79572,2.07119,23.03698,21.16424,1.99295,50.15006
1064,0.65244,0.64769,0.64086,0.64847,0.64097,3.23046,0.70475,70.47464,27.8685,41.30235,42.23998,51.61671,53.77338,55.43959,1299.86696,1268.88188,1301.34243,1288.50359,4.79578,2.07235,23.03698,21.16482,1.99427,50.12433
1065,0.65235,0.64763,0.64082,0.64842,0.64092,3.23016,0.70476,70.47635,27.86496,41.28212,42.24046,51.61755,53.78012,55.44427,1299.91201,1268.95157,1301.45425,1288.60267,4.7958,2.07476,23.03696,21.16478,1.99561,50.10051
1066,0.65224,0.64752,0.64076,0.64833,0.64084,3.2297,0.70478,70.47827,27.85294,41.25878,42.24063,51.61692,53.78675,55.44831,1299.91973,1269.00558,1301.50153,1288.64173,4.7958,2.07772,23.03695,21.16385,1.99678,50.07929
1067,0.65212,0.64739,0.64066,0.64822,0.64073,3.22914,0.70481,70.48081,27.83299,41.22978,42.24012,51.61495,53.79336,55.4519,1299.90906,1269.05638,1301.51708,1288.65594,4.79577,2.08061,23.03694,21.16205,1.9977,50.06186
1068,0.652,0.64722,0.64054,0.64809,0.6406,3.22849,0.70484,70.48441,27.81023,41.19503,42.23958,51.61217,53.79957,55.45451,1299.90018,1269.11146,1301.51645,1288.66041,4.79574,2.08303,23.03694,21.1598,1.99836,50.04956
1069,0.65188,0.64704,0.64041,0.64795,0.64045,3.22776,0.70489,70.48915,27.79238,41.15984,42.23999,51.6094,53.8048,55.45588,1299.90077,1269.16854,1301.50554,1288.65873,4.79572,2.08501,23.03696,21.15796,1.99885,50.04369
1070,0.65175,0.64686,0.64025,0.64779,0.64027,3.22696,0.70494,70.49418,27.78315,41.13136,42.24141,51.60717,53.80891,55.45642,1299.896,1269.20992,1301.4346,1288.59854,4.79568,2.08664,23.03699,21.15697,1.99932,50.04425
1071,0.6516,0.64667,0.64008,0.64761,0.64007,3.22607,0.70499,70.4989,27.78213,41.11382,42.24401,51.60574,53.81157,55.45582,1299.86041,1269.21033,1301.27672,1288.45255,4.79564,2.08819,23.03703,21.1567,1.9998,50.05096
1072,0.65143,0.64647,0.63989,0.64741,0.63984,3.22509,0.70503,70.50327,27.78704,41.10808,42.24731,51.60465,53.81128,55.45376,1299.79237,1269.17165,1301.05917,1288.24952,4.79559,2.08993,23.03707,21.15705,2.00025,50.06276
1073,0.65124,0.64628,0.63969,0.64719,0.63961,3.22404,0.70507,70.50742,27.79538,41.11173,42.25042,51.60314,53.80709,55.45051,1299.70599,1269.11252,1300.79725,1288.00346,4.79556,2.09177,23.03708,21.15765,2.00061,50.07594
1074,0.65106,0.6461,0.63949,0.64697,0.63938,3.22302,0.70511,70.51129,27.80553,41.12021,42.25207,51.60074,53.79946,55.44645,1299.62801,1269.05892,1300.52558,1287.74941,4.79558,2.09309,23.03707,21.1582,2.00083,50.08784
1075,0.6509,0.64595,0.63929,0.64677,0.63918,3.22212,0.70515,70.51474,27.81709,41.12899,42.25173,51.59749,53.78983,55.44171,1299.58924,1269.03199,1300.25695,1287.4988,4.79565,2.09358,23.03706,21.15869,2.00089,50.09901
1076,0.65077,0.64583,0.63911,0.64662,0.63902,3.22139,0.70518,70.51778,27.83157,41.13789,42.2501,51.59391,53.77965,55.4365,1299.61164,1269.04528,1299.99225,1287.2508,4.79574,2.09347,23.03708,21.15885,2.00083,50.11037
1077,0.65067,0.64575,0.63897,0.6465,0.63889,3.22085,0.70521,70.52053,27.85075,41.14965,42.248,51.59063,53.77014,55.43132,1299.68232,1269.08603,1299.73782,1287.01658,4.79584,2.09286,23.03712,21.15872,2.00077,50.12037
1078,0.6506,0.6457,0.63886,0.64643,0.6388,3.22046,0.70523,70.52278,27.87607,41.16679,42.24604,51.58808,53.76094,55.42634,1299.7791,1269.14478,1299.52996,1286.82949,4.79595,2.09169,23.03717,21.15869,2.00083,50.12917
1079,0.65054,0.64567,0.63877,0.64638,0.63873,3.22016,0.70524,70.5243,27.90673,41.18993,42.24445,51.58658,53.7512,55.42215,1299.88685,1269.222,1299.39219,1286.70739,4.79605,2.09004,23.03721,21.15889,2.00107,50.13593
1080,0.65048,0.64565,0.63869,0.64632,0.63868,3.21987,0.70525,70.52487,27.93797,41.21713,42.24254,51.58626,53.74134,55.41949,1300.00303,1269.32159,1299.32647,1286.64787,4.79613,2.08817,23.03726,21.15898,2.00146,50.13826
1081,0.65042,0.64564,0.63862,0.64627,0.63866,3.21963,0.70525,70.52463,27.96316,41.24308,42.2395,51.58681,53.73213,55.41874,1300.13452,1269.44879,1299.34749,1286.66185,4.79619,2.08649,23.03728,21.15876,2.0019,50.1339
1082,0.65038,0.64565,0.63858,0.64625,0.63867,3.21951,0.70524,70.52432,27.97856,41.26136,42.23585,51.5873,53.72425,55.41942,1300.25654,1269.57505,1299.4361,1286.73079,4.79623,2.08533,23.03726,21.15819,2.00227,50.12464
1083,0.65036,0.64567,0.63857,0.64626,0.63872,3.21955,0.70525,70.52455,27.98482,41.26855,42.23168,51.58727,53.71806,55.42052,1300.33754,1269.66677,1299.56931,1286.8375,4.79626,2.08485,23.03722,21.15713,2.00246,50.11318
1084,0.65038,0.6457,0.63857,0.64631,0.63879,3.2197,0.70525,70.52535,27.98481,41.26659,42.22725,51.58685,53.71396,55.42123,1300.36878,1269.71029,1299.74381,1286.98591,4.79627,2.08528,23.03716,21.15543,2.0025,50.10235
1085,0.65041,0.64572,0.63859,0.64638,0.63886,3.21989,0.70526,70.52646,27.98164,41.25938,42.22316,51.58652,53.71245,55.42147,1300.3516,1269.70224,1299.93716,1287.15834,4.79627,2.08676,23.03712,21.15356,2.00248,50.09484
1086,0.65044,0.64571,0.63861,0.64645,0.63892,3.22007,0.70528,70.52768,27.97771,41.25017,42.22074,51.58732,53.71445,55.42245,1300.30025,1269.6518,1300.13188,1287.33546,4.79622,2.08892,23.03709,21.15212,2.0025,50.09059
1087,0.65046,0.64569,0.63864,0.64652,0.63896,3.2202,0.70529,70.52889,27.97424,41.24155,42.2205,51.5901,53.7196,55.42495,1300.23467,1269.57974,1300.32424,1287.50736,4.79611,2.09188,23.03706,21.15132,2.00263,50.08781
1088,0.65045,0.64565,0.63865,0.64656,0.63897,3.22022,0.7053,70.53017,27.97004,41.23499,42.22205,51.5947,53.72619,55.42877,1300.16498,1269.50667,1300.51041,1287.66956,4.79593,2.09546,23.03702,21.15102,2.00284,50.085
1089,0.65041,0.6456,0.63864,0.64659,0.63895,3.22014,0.70532,70.53167,27.96162,41.2301,42.225,51.60008,53.73291,55.433,1300.1079,1269.44859,1300.71243,1287.84609,4.79573,2.09902,23.03697,21.15105,2.00309,50.08216
1090,0.65036,0.64554,0.63861,0.6466,0.63892,3.21998,0.70533,70.53349,27.94578,41.22507,42.22817,51.60492,53.73935,55.43697,1300.08345,1269.42371,1300.90412,1288.01259,4.79555,2.10196,23.03691,21.15158,2.0034,50.07909
1091,0.6503,0.64548,0.63856,0.64659,0.63886,3.21977,0.70535,70.53562,27.92236,41.21905,42.23146,51.60873,53.74583,55.44034,1300.09248,1269.4327,1301.02035,1288.10372,4.79542,2.10398,23.03681,21.15257,2.00377,50.07742
1092,0.65024,0.64541,0.6385,0.64657,0.6388,3.21952,0.70538,70.53797,27.8961,41.21366,42.23423,51.61162,53.75241,55.44253,1300.13742,1269.47336,1301.06137,1288.12422,4.79532,2.10517,23.03671,21.15375,2.00419,50.07832
1093,0.6502,0.64534,0.63844,0.64655,0.63874,3.21928,0.7054,70.54027,27.87411,41.21086,42.23682,51.61409,53.75929,55.44377,1300.2176,1269.54033,1301.03818,1288.09277,4.79525,2.10574,23.03663,21.1551,2.00466,50.08193
1094,0.65017,0.64526,0.63838,0.64652,0.63868,3.21905,0.70542,70.54238,27.86018,41.21264,42.23923,51.61637,53.76606,55.44485,1300.32583,1269.63264,1300.96019,1288.02024,4.7952,2.1057,23.03657,21.15649,2.00517,50.08864
1095,0.65015,0.64517,0.63834,0.64648,0.63863,3.21882,0.70544,70.54416,27.85426,41.21938,42.24138,51.61867,53.77172,55.44654,1300.4515,1269.74946,1300.86684,1287.94423,4.79514,2.10493,23.03653,21.15774,2.00571,50.09847
1096,0.65013,0.64509,0.63829,0.64643,0.6386,3.21861,0.70545,70.54553,27.85537,41.2299,42.24375,51.62114,53.77556,55.44871,1300.57852,1269.87771,1300.78783,1287.88686,4.79506,2.10365,23.03651,21.15863,2.00632,50.10943
1097,0.65011,0.64503,0.63825,0.64637,0.63857,3.21842,0.70546,70.54647,27.8628,41.24186,42.24661,51.6241,53.77789,55.45103,1300.69397,1269.99865,1300.71753,1287.84379,4.79497,2.10184,23.03651,21.15892,2.00701,50.11701
1098,0.65011,0.645,0.63821,0.64631,0.63857,3.21828,0.70547,70.54698,27.87587,41.25152,42.24949,51.6275,53.77893,55.45306,1300.77945,1270.08899,1300.61767,1287.78009,4.7949,2.09947,23.03654,21.15838,2.0078,50.11853
1099,0.65011,0.645,0.63818,0.64626,0.63859,3.21824,0.70547,70.54713,27.89362,41.25525,42.25125,51.63085,53.77851,55.4549,1300.81862,1270.13589,1300.45457,1287.65492,4.79485,2.09689,23.03658,21.1572,2.00863,50.11368
1100,0.65013,0.64503,0.63818,0.64623,0.63861,3.21827,0.70547,70.54707,27.9157,41.2528,42.25092,51.63354,53.77681,55.45662,1300.80912,1270.14579,1300.21078,1287.4465,4.79483,2.09439,23.03662,21.15559,2.00959,50.10421
1101,0.65017,0.64506,0.6382,0.64621,0.63864,3.21836,0.70547,70.5469,27.94245,41.24531,42.24772,51.63545,53.77428,55.45814,1300.77233,1270.14121,1299.93615,1287.20869,4.79484,2.09199,23.03668,21.15371,2.01076,50.09139
1102,0.65021,0.64511,0.63824,0.64619,0.63868,3.2185,0.70547,70.54665,27.97418,41.23477,42.24238,51.63672,53.7714,55.45928,1300.71824,1270.12474,1299.7149,1287.02589,4.79486,2.08978,23.03674,21.15204,2.01209,50.07741
1103,0.65025,0.64517,0.6383,0.64619,0.63873,3.21869,0.70546,70.54637,28.00721,41.22363,42.2363,51.63728,53.76821,55.45976,1300.64257,1270.08483,1299.58041,1286.92389,4.79487,2.0881,23.03681,21.15075,2.01343,50.06542
1104,0.6503,0.64524,0.63838,0.64619,0.63878,3.21892,0.70546,70.54609,28.03362,41.21332,42.23055,51.63715,53.76471,55.45969,1300.54749,1270.0196,1299.52888,1286.8917,4.79485,2.08751,23.03688,21.14961,2.01468,50.05641
1105,0.65035,0.64532,0.63846,0.64621,0.63883,3.21919,0.70546,70.54584,28.0481,41.20478,42.22548,51.63688,53.76119,55.45914,1300.43719,1269.93157,1299.54523,1286.91306,4.79483,2.0885,23.03697,21.14829,2.01578,50.04771
1106,0.65039,0.64541,0.63854,0.64625,0.63887,3.21948,0.70546,70.54562,28.05087,41.19703,42.2209,51.63654,53.75859,55.45809,1300.32016,1269.82895,1299.63125,1286.99008,4.79481,2.09064,23.03707,21.14695,2.01672,50.03785
