Time,U1,U2,U3,U4,U5,Utot,J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
882,0.6458,0.64224,0.64067,0.63792,0.62955,3.19623,0.70137,70.13696,29.1065,39.26709,45.5116,51.26667,53.7514,55.44156,1300.3447,1267.78769,1300.88144,1288.24233,4.79399,2.1288,23.03631,21.104,2.05973,52.15156
883,0.64556,0.64196,0.64051,0.6377,0.62941,3.19526,0.70142,70.14179,29.10168,39.22971,45.49632,51.25829,53.74261,55.43417,1300.56669,1268.06638,1300.93796,1288.19281,4.79376,2.13512,23.03635,21.10428,2.05995,52.1577
884,0.64532,0.64171,0.64032,0.63748,0.62924,3.19418,0.70145,70.14493,29.0926,39.17341,45.48585,51.25455,53.73959,55.43042,1300.68912,1268.26339,1301.30323,1288.47186,4.79363,2.1397,23.03631,21.10531,2.05996,52.15635
885,0.64505,0.64151,0.64016,0.63729,0.62906,3.19317,0.70147,70.14718,29.07942,39.13346,45.54949,51.25661,53.74171,55.43175,1300.77835,1268.39391,1301.67363,1288.85479,4.79369,2.13726,23.03629,21.10329,2.05936,52.15003
886,0.64481,0.64135,0.64,0.6371,0.62888,3.19227,0.70149,70.14929,29.06234,39.09602,45.57751,51.25777,53.7439,55.43613,1300.77056,1268.34279,1301.70556,1288.92455,4.7938,2.1306,23.03628,21.1013,2.05889,52.15016
887,0.64459,0.64121,0.63982,0.63693,0.62871,3.19145,0.70151,70.15095,29.04774,39.05975,45.0024,51.25882,53.74638,55.44136,1300.60759,1268.10767,1301.49269,1288.72793,4.79402,2.12666,23.0362,21.10058,2.05887,52.14524
888,0.64443,0.64112,0.63965,0.63686,0.62855,3.19076,0.70151,70.15145,29.04194,39.03803,45.39563,51.26149,53.7489,55.44576,1300.36588,1267.82094,1301.04389,1288.30653,4.79433,2.12242,23.03601,21.1012,2.05964,52.14423
889,0.64435,0.64108,0.63956,0.63685,0.62839,3.19035,0.70151,70.15122,29.04604,39.03185,45.68476,51.26247,53.74983,55.4479,1300.15208,1267.64052,1300.4476,1287.74349,4.79458,2.11489,23.03586,21.10158,2.06058,52.15413
890,0.64439,0.64108,0.63956,0.6368,0.62827,3.19014,0.70151,70.15092,29.05509,39.03301,45.88096,51.26329,53.74923,55.44674,1299.99847,1267.54775,1299.8962,1287.21905,4.79481,2.10738,23.03587,21.10357,2.0621,52.17256
891,0.6444,0.64109,0.63963,0.63674,0.62819,3.19004,0.70151,70.15081,29.07096,39.02878,46.00306,51.26772,53.74851,55.44103,1299.96689,1267.60186,1299.50776,1286.81321,4.7951,2.10443,23.03594,21.10788,2.06481,52.19501
892,0.6444,0.64111,0.63971,0.63668,0.62808,3.18993,0.70151,70.15085,29.0883,39.0227,46.09596,51.26944,53.75073,55.43662,1300.15067,1267.89669,1299.26341,1286.50723,4.79539,2.10244,23.03605,21.10815,2.06835,52.21181
893,0.64438,0.6411,0.63972,0.63658,0.62791,3.18957,0.70151,70.15106,29.09986,39.01321,46.15634,51.2687,53.75591,55.43627,1300.45773,1268.32984,1299.21366,1286.41766,4.79555,2.10137,23.03624,21.10282,2.0717,52.21783
894,0.64435,0.64106,0.63962,0.63641,0.62778,3.18902,0.70151,70.15132,29.10876,38.9813,46.17965,51.26819,53.75628,55.43744,1300.71501,1268.65842,1299.41597,1286.63048,4.79557,2.10014,23.03638,21.09473,2.07266,52.20776
895,0.64426,0.64093,0.63946,0.63622,0.62771,3.1883,0.70152,70.15166,29.11959,38.94531,46.20613,51.26496,53.75149,55.43616,1300.7509,1268.69401,1299.54598,1286.77148,4.79598,2.09912,23.03646,21.08581,2.07184,52.23059
896,0.64404,0.64073,0.63922,0.63608,0.62762,3.18742,0.70152,70.152,29.13632,38.92972,46.22051,51.25426,53.74084,55.42944,1300.62829,1268.50943,1299.66465,1286.90778,4.79678,2.09827,23.03646,21.08171,2.07027,52.26409
897,0.64381,0.64044,0.63888,0.63593,0.62745,3.18633,0.70152,70.15198,29.15606,38.93629,46.22948,51.23873,53.72572,55.41777,1300.39345,1268.23144,1299.57565,1286.83908,4.79732,2.10039,23.03642,21.07902,2.06805,52.2867
898,0.64358,0.64014,0.63847,0.63575,0.62721,3.18495,0.70152,70.15149,29.1691,38.97085,46.24415,51.22394,53.70641,55.4086,1299.9772,1267.78297,1299.48556,1286.79615,4.79769,2.10449,23.03637,21.07785,2.06563,52.30255
899,0.64337,0.63992,0.63802,0.63555,0.62698,3.18359,0.70151,70.15089,29.17423,39.01654,46.24894,51.21733,53.68971,55.40302,1299.59182,1267.39029,1299.76259,1287.10852,4.79791,2.10661,23.03624,21.08243,2.06401,52.33172
900,0.64318,0.63976,0.63765,0.63538,0.62675,3.18245,0.70151,70.151,29.17172,39.09166,46.23211,51.21639,53.68428,55.40058,1299.36615,1267.15573,1300.34312,1287.69762,4.79735,2.10694,23.03614,21.09057,2.06432,52.32704
901,0.64297,0.63963,0.63737,0.63521,0.62648,3.18147,0.70152,70.15199,29.16191,39.18482,46.19038,51.21634,53.67905,55.40237,1299.29533,1267.09069,1300.89259,1288.31974,4.7967,2.10663,23.03611,21.09884,2.06591,52.30476
902,0.64279,0.63958,0.63718,0.63499,0.62623,3.18067,0.70153,70.15337,29.13869,39.25506,46.12538,51.21123,53.67287,55.41054,1299.48115,1267.2412,1301.28081,1288.78843,4.79599,2.10727,23.03609,21.10532,2.06646,52.27497
903,0.6427,0.63956,0.63703,0.63472,0.62604,3.18002,0.70155,70.15507,29.10469,39.28401,46.03751,51.20546,53.67164,55.42092,1299.8495,1267.52911,1301.6131,1289.17193,4.79495,2.10868,23.03605,21.11224,2.06616,52.25031
904,0.64264,0.63951,0.63694,0.63445,0.62589,3.17948,0.70157,70.15693,29.07459,39.28105,45.9529,51.19969,53.66685,55.42603,1300.33484,1267.95953,1302.08146,1289.68206,4.7943,2.11007,23.03604,21.11886,2.06496,52.24756
905,0.64252,0.63938,0.63693,0.63417,0.62572,3.17881,0.70158,70.15837,29.052,39.27039,45.83246,51.19548,53.65333,55.42908,1300.71828,1268.34958,1302.04866,1289.6575,4.79438,2.11147,23.0361,21.11978,2.06301,52.24705
906,0.64223,0.6392,0.63692,0.63393,0.62549,3.1778,0.70159,70.15928,29.04275,39.24975,45.70498,51.18993,53.64866,55.42787,1300.93056,1268.57817,1301.53516,1289.08287,4.79457,2.11512,23.03617,21.11521,2.06159,52.23041
907,0.64183,0.63897,0.63678,0.63373,0.62525,3.17653,0.7016,70.15962,29.04877,39.21519,45.83351,51.18811,53.6494,55.42319,1301.1113,1268.77239,1300.97315,1288.43671,4.79479,2.11766,23.0362,21.11126,2.06118,52.21272
908,0.64143,0.63867,0.63655,0.63357,0.625,3.1751,0.7016,70.15961,29.05054,39.18789,45.94251,51.19511,53.65262,55.4192,1301.09485,1268.77412,1300.75791,1288.19166,4.79499,2.11494,23.0362,21.1084,2.0616,52.21225
909,0.64103,0.63837,0.63627,0.63349,0.62474,3.17378,0.70159,70.15938,29.05807,39.17384,46.05788,51.21396,53.65759,55.41853,1300.87942,1268.5911,1300.78423,1288.24839,4.79512,2.10798,23.03621,21.10747,2.06216,52.22614
910,0.64064,0.63811,0.63598,0.63343,0.6245,3.1727,0.70159,70.15908,29.0748,39.16823,46.18077,51.23836,53.66387,55.41757,1300.75243,1268.49897,1300.86693,1288.3777,4.79518,2.10211,23.03634,21.10677,2.06272,52.22202
911,0.64035,0.63788,0.63566,0.6334,0.62435,3.17187,0.70159,70.1589,29.07871,39.16082,46.33236,51.26296,53.67908,55.41768,1300.83267,1268.58946,1301.06953,1288.62094,4.79512,2.09874,23.03656,21.1049,2.06359,52.24486
912,0.64025,0.63765,0.63534,0.63335,0.62429,3.17127,0.70159,70.15875,29.08357,39.15521,46.33444,51.28433,53.69589,55.42257,1300.95385,1268.74417,1301.11699,1288.73159,4.79495,2.09633,23.03671,21.10254,2.06371,52.27714
913,0.64029,0.63748,0.63517,0.63324,0.6243,3.17091,0.70158,70.15848,29.09369,39.14975,46.331,51.30119,53.71152,55.42994,1300.96671,1268.81182,1300.6498,1288.32314,4.79482,2.09663,23.03679,21.09673,2.06299,52.29578
914,0.64032,0.63738,0.63516,0.63314,0.62433,3.17075,0.70158,70.15813,29.1068,39.1527,46.32463,51.30896,53.72714,55.43681,1300.93748,1268.83413,1300.05728,1287.77532,4.79459,2.10029,23.03689,21.08814,2.0631,52.29001
915,0.6403,0.63731,0.63513,0.63307,0.62437,3.17061,0.70158,70.15794,29.12199,39.18533,46.32336,51.30793,53.74475,55.44191,1300.91594,1268.84594,1299.65434,1287.39907,4.7943,2.10571,23.03698,21.0867,2.06437,52.26051
916,0.64025,0.63728,0.635,0.63295,0.62437,3.17025,0.70158,70.1581,29.13589,39.22697,46.32644,51.30078,53.75933,55.44031,1300.76617,1268.72239,1299.33648,1287.10173,4.79419,2.11169,23.03688,21.08485,2.06677,52.23413
917,0.64017,0.63729,0.63485,0.6327,0.6243,3.16962,0.70159,70.15852,29.14831,39.23774,46.33367,51.2897,53.76365,55.43302,1300.43399,1268.39094,1298.8994,1286.68175,4.79424,2.11585,23.03671,21.08163,2.06889,52.22713
918,0.64005,0.63725,0.63466,0.63233,0.62413,3.16859,0.70159,70.15879,29.16097,39.23252,46.33139,51.2788,53.76009,55.42424,1300.06526,1267.99626,1298.70323,1286.48983,4.79429,2.11584,23.03661,21.08227,2.06968,52.22218
919,0.63984,0.63712,0.63433,0.63197,0.6239,3.16718,0.70159,70.15877,29.17407,39.22298,46.3163,51.26786,53.74952,55.41452,1299.93878,1267.84994,1299.03387,1286.83119,4.79424,2.11352,23.03655,21.08531,2.06975,52.22568
920,0.63952,0.63681,0.63382,0.63161,0.62355,3.16526,0.70159,70.15879,29.18642,39.20307,46.28919,51.25529,53.73583,55.40774,1299.93201,1267.83652,1299.55772,1287.36447,4.79422,2.1114,23.03647,21.08319,2.06943,52.25248
921,0.63905,0.63644,0.6333,0.63124,0.62308,3.16293,0.70159,70.15891,29.18818,39.17991,46.24503,51.24141,53.72415,55.40972,1299.87784,1267.76651,1299.72391,1287.51416,4.79428,2.11138,23.03638,21.07662,2.06825,52.28694
922,0.63853,0.636,0.63292,0.63092,0.62261,3.16083,0.70159,70.1589,29.15298,39.18225,46.19541,51.2267,53.71179,55.41532,1299.85066,1267.72005,1299.41191,1287.14948,4.79432,2.10885,23.0364,21.06925,2.06209,52.30158
923,0.63808,0.63557,0.63266,0.63075,0.62228,3.15928,0.70159,70.15894,29.09696,39.20964,46.16068,51.20963,53.70228,55.41934,1299.9156,1267.78159,1298.98056,1286.6662,4.7943,2.1034,23.03652,21.06543,2.04951,52.30883
924,0.63775,0.63527,0.63252,0.63071,0.62199,3.15829,0.70159,70.15919,29.03792,39.25132,46.17424,51.19036,53.69486,55.42305,1300.07027,1267.94149,1298.80553,1286.44727,4.79436,2.10105,23.03664,21.06557,2.03824,52.31023
925,0.63759,0.63517,0.63253,0.63074,0.62173,3.15784,0.7016,70.15972,28.97362,39.29335,46.22252,51.17414,53.69132,55.42802,1300.03607,1267.87883,1299.03166,1286.62597,4.79449,2.10202,23.0367,21.06862,2.0283,52.30471
926,0.63761,0.6353,0.63268,0.63077,0.6216,3.15797,0.7016,70.16018,28.89783,39.32878,46.24977,51.16945,53.69312,55.43506,1299.86242,1267.66438,1299.50074,1287.0685,4.79465,2.10128,23.03679,21.07303,2.01633,52.30971
927,0.63787,0.63548,0.63287,0.63087,0.62172,3.15887,0.7016,70.16037,28.83182,39.34932,46.28607,51.17214,53.69237,55.43857,1299.72957,1267.49852,1300.04595,1287.64695,4.79464,2.09904,23.03668,21.07711,2.00363,52.35027
928,0.63823,0.63568,0.63298,0.631,0.6219,3.1599,0.70161,70.16072,28.79167,39.33909,46.35318,51.17092,53.68323,55.44018,1299.61133,1267.37336,1300.74065,1288.40123,4.79455,2.09686,23.03651,21.08117,1.99839,52.39459
929,0.63855,0.63584,0.63293,0.63108,0.62199,3.16057,0.70161,70.16141,28.76406,39.31525,46.39166,51.16681,53.67167,55.43906,1299.40428,1267.1857,1301.57322,1289.26456,4.79443,2.09642,23.03659,21.08368,1.9963,52.4351
930,0.63881,0.63592,0.63275,0.63103,0.62194,3.1608,0.70162,70.16219,28.74666,39.29377,46.32272,51.16618,53.66405,55.43733,1299.35204,1267.15364,1302.16651,1289.8834,4.79437,2.0953,23.03639,21.0837,1.99515,52.45871
931,0.63883,0.63582,0.63242,0.63088,0.62175,3.16018,0.70163,70.16334,28.74624,39.28692,46.28856,51.17957,53.66051,55.43744,1299.53617,1267.33408,1302.10887,1289.8101,4.79426,2.09485,23.03633,21.08222,1.99469,52.45187
932,0.63841,0.63549,0.63192,0.63062,0.62125,3.15848,0.70165,70.1647,28.76028,39.28404,46.27524,51.20175,53.65882,55.43706,1299.80082,1267.58925,1301.44355,1289.0433,4.79417,2.09558,23.0364,21.07919,1.99449,52.41875
933,0.6378,0.63496,0.6313,0.63016,0.62058,3.15589,0.70166,70.16598,28.81681,39.27872,46.26471,51.21515,53.65735,55.43448,1299.99015,1267.76985,1300.53249,1288.00704,4.79425,2.09809,23.03642,21.07723,1.99454,52.37255
934,0.63712,0.63423,0.63071,0.62952,0.61979,3.15234,0.70167,70.16687,28.87938,39.28824,46.25144,51.22933,53.66233,55.43158,1300.02382,1267.78069,1299.65965,1287.0756,4.7943,2.1001,23.0364,21.07588,1.99473,52.33151
935,0.63645,0.63347,0.63015,0.62883,0.61902,3.14887,0.70167,70.16728,28.92396,39.31481,46.24692,51.25811,53.67587,55.43244,1299.92729,1267.62837,1298.86646,1286.284,4.79425,2.10081,23.03634,21.07234,1.99478,52.29589
936,0.63572,0.63278,0.62964,0.62824,0.61831,3.14576,0.70168,70.16778,28.989,39.32855,46.23722,51.29056,53.68852,55.4357,1299.87484,1267.51993,1298.27796,1285.72776,4.79421,2.098,23.03629,21.06678,1.99523,52.27858
937,0.63512,0.63218,0.62917,0.62772,0.61774,3.14278,0.70168,70.16839,29.04268,39.32022,46.21112,51.30393,53.69339,55.43663,1299.82817,1267.4502,1297.93192,1285.44464,4.79432,2.0947,23.03632,21.0647,1.99579,52.26566
938,0.63477,0.63171,0.62879,0.62727,0.61741,3.14026,0.70169,70.16903,29.08485,39.28965,46.18422,51.30367,53.69133,55.43131,1299.65587,1267.27195,1298.18135,1285.81327,4.79438,2.09129,23.03633,21.06541,1.9961,52.25727
939,0.63452,0.63139,0.6285,0.62697,0.61721,3.13854,0.7017,70.17015,29.09469,39.2513,46.17853,51.29815,53.68618,55.42324,1299.50229,1267.11522,1299.00591,1286.75781,4.79433,2.08938,23.03624,21.06847,1.99593,52.26074
940,0.6343,0.63132,0.6283,0.62679,0.61702,3.13773,0.70172,70.17155,29.09954,39.19556,46.18818,51.28908,53.67726,55.41443,1299.306,1266.9314,1299.80571,1287.64857,4.79426,2.08655,23.03612,21.07065,1.99556,52.27774
941,0.63406,0.63125,0.62817,0.62657,0.61684,3.13693,0.70172,70.17237,29.10477,39.13887,46.2058,51.27529,53.662,55.40378,1299.05819,1266.69852,1300.46985,1288.35221,4.7942,2.08446,23.03609,21.07272,1.99556,52.31266
942,0.63378,0.63116,0.62812,0.62633,0.61663,3.13604,0.70172,70.17242,29.10694,39.13062,46.21746,51.26938,53.65153,55.39548,1298.69885,1266.39181,1301.20015,1289.084,4.79408,2.08401,23.03611,21.07546,1.99576,52.34419
943,0.63351,0.63104,0.62803,0.62611,0.61635,3.13503,0.70172,70.17169,29.11394,39.16911,46.23343,51.2729,53.65267,55.39437,1298.31892,1266.08713,1301.71961,1289.55656,4.79397,2.08439,23.03618,21.0764,1.99597,52.35938
944,0.63327,0.63084,0.62786,0.62589,0.61598,3.13385,0.7017,70.17037,29.12303,39.2245,46.25959,51.28344,53.66241,55.40158,1298.04873,1265.87617,1301.88338,1289.64862,4.79379,2.08395,23.03636,21.07547,1.99662,52.36025
945,0.63309,0.63062,0.62766,0.62562,0.61561,3.13262,0.70169,70.16866,29.12703,39.28309,46.2801,51.2957,53.67435,55.41449,1297.98123,1265.82835,1301.82233,1289.51789,4.79368,2.08359,23.03656,21.07538,1.99738,52.35042
946,0.63296,0.63046,0.62739,0.62534,0.61528,3.13149,0.70167,70.16731,29.12361,39.34919,46.28766,51.30783,53.69004,55.43076,1298.18757,1266.0511,1301.95843,1289.56057,4.79376,2.0845,23.03662,21.07691,1.99758,52.3505
947,0.63289,0.63037,0.62707,0.62524,0.61503,3.13073,0.70167,70.16684,29.12091,39.40851,46.2914,51.31093,53.70552,55.44461,1298.68784,1266.54319,1302.19227,1289.67839,4.7939,2.08802,23.03657,21.07984,1.99681,52.34337
948,0.63293,0.63028,0.62683,0.62531,0.61489,3.13057,0.70167,70.1672,29.1188,39.44146,46.29616,51.30622,53.71058,55.4509,1299.20361,1267.00289,1302.22672,1289.64482,4.79392,2.08981,23.03644,21.08115,1.99621,52.33402
949,0.63309,0.63023,0.62682,0.62546,0.61495,3.13106,0.70169,70.16874,29.13046,39.4678,46.29295,51.30138,53.71106,55.4479,1299.5448,1267.27423,1302.35018,1289.80755,4.79388,2.0894,23.03626,21.08116,1.99633,52.33968
950,0.63341,0.63035,0.62707,0.62571,0.61533,3.13235,0.70172,70.17144,29.13597,39.4959,46.27491,51.29545,53.70722,55.44216,1299.78499,1267.45811,1302.50167,1290.06282,4.79388,2.08981,23.03613,21.07931,1.99677,52.3577
951,0.63388,0.63064,0.62751,0.62612,0.61595,3.13421,0.70174,70.17421,29.13878,39.52118,46.2742,51.29233,53.7021,55.43866,1300.01539,1267.65545,1302.19371,1289.85813,4.79395,2.0911,23.0361,21.07593,1.9978,52.35064
952,0.63446,0.6311,0.62817,0.62675,0.61678,3.13701,0.70176,70.17624,29.14631,39.56199,46.29295,51.29734,53.70231,55.4373,1300.29542,1267.89804,1301.46025,1289.24584,4.79403,2.09304,23.03613,21.07543,1.99903,52.31478
953,0.63513,0.63178,0.62907,0.62744,0.61773,3.14098,0.70178,70.17768,29.15589,39.60816,46.305,51.30726,53.70567,55.4348,1300.59831,1268.18436,1300.58988,1288.48147,4.794,2.09669,23.03618,21.07807,2.00091,52.28285
954,0.63578,0.63248,0.62994,0.62802,0.61866,3.14476,0.70179,70.17874,29.13784,39.63046,46.31421,51.31572,53.70629,55.43032,1300.87804,1268.52331,1299.77829,1287.7005,4.79394,2.10247,23.03619,21.08169,2.00302,52.26506
955,0.63638,0.63317,0.63062,0.62849,0.61939,3.14799,0.70179,70.17933,29.10201,39.61929,46.33186,51.32017,53.70638,55.42729,1301.14034,1268.8715,1299.1543,1287.03428,4.794,2.11205,23.03613,21.08733,2.00434,52.25241
956,0.63685,0.63379,0.63112,0.62885,0.61991,3.15049,0.70179,70.17924,29.0665,39.59464,46.34629,51.32217,53.70951,55.42479,1301.39633,1269.18198,1298.60605,1286.42388,4.79416,2.12143,23.03614,21.09251,2.0048,52.24921
957,0.6371,0.63421,0.63145,0.62906,0.62023,3.15189,0.70179,70.17898,29.06373,39.57475,46.33568,51.32331,53.71084,55.41671,1301.4532,1269.2672,1298.28824,1286.01751,4.79429,2.12749,23.03629,21.09447,2.00393,52.25451
958,0.63715,0.63437,0.63158,0.62915,0.62036,3.15243,0.70179,70.17882,29.0877,39.55131,46.19769,51.33076,53.70762,55.40479,1301.42805,1269.26031,1298.53075,1286.14467,4.79435,2.12976,23.03649,21.09355,2.002,52.26311
959,0.6371,0.63426,0.63146,0.6291,0.62027,3.15208,0.70179,70.17894,29.13662,39.53447,45.7103,51.34863,53.70553,55.39906,1301.38143,1269.23768,1299.40473,1286.9152,4.7945,2.12936,23.03665,21.09331,2.00056,52.27033
960,0.63688,0.63399,0.63112,0.62901,0.62003,3.15102,0.70179,70.17938,29.2153,39.55081,45.43466,51.37158,53.70778,55.40128,1301.3128,1269.15852,1300.44463,1287.9206,4.79467,2.12568,23.03682,21.09506,1.99918,52.26889
961,0.63651,0.63363,0.63067,0.62883,0.61969,3.14943,0.7018,70.1796,29.31533,39.5885,45.22335,51.39046,53.70917,55.40555,1301.1834,1268.97089,1300.94905,1288.40063,4.79478,2.11935,23.03704,21.09477,1.99775,52.26589
962,0.63603,0.63314,0.63022,0.62857,0.61923,3.14739,0.7018,70.17981,29.41602,39.6194,44.7525,51.40736,53.70927,55.40784,1300.93151,1268.68813,1301.08992,1288.46196,4.79476,2.1107,23.03727,21.09186,1.99719,52.27542
963,0.63558,0.6326,0.62975,0.6283,0.6188,3.14523,0.7018,70.18023,29.49529,39.63657,44.55442,51.42351,53.71078,55.41124,1300.62461,1268.38837,1301.20987,1288.51972,4.79466,2.1013,23.03749,21.09182,1.99731,52.27679
964,0.63518,0.63216,0.6293,0.6281,0.61842,3.1433,0.70181,70.18065,29.54845,39.65028,44.51941,51.43491,53.71427,55.4168,1300.49458,1268.26897,1300.99518,1288.30313,4.79452,2.09251,23.03777,21.092,1.99737,52.26468
965,0.63483,0.63192,0.62901,0.62789,0.6181,3.14165,0.70182,70.18157,29.57422,39.65635,44.48154,51.43429,53.71277,55.41864,1300.36555,1268.1531,1300.10822,1287.46261,4.79438,2.08525,23.03802,21.08804,1.99641,52.25888
966,0.63466,0.63186,0.62887,0.62769,0.61781,3.14049,0.70183,70.18317,29.5736,39.63802,44.45262,51.42613,53.70511,55.41779,1300.18125,1268.00492,1299.07745,1286.5012,4.79424,2.07896,23.03827,21.08104,1.99428,52.26281
967,0.63466,0.63185,0.62882,0.62756,0.6177,3.13997,0.70185,70.1849,29.55468,39.60168,44.42515,51.41864,53.70034,55.42115,1300.11363,1267.98237,1298.65151,1286.10229,4.7942,2.07449,23.03846,21.0777,1.9923,52.27126
968,0.6347,0.63192,0.62879,0.62754,0.61784,3.14016,0.70186,70.18623,29.5259,39.57432,44.40035,51.41444,53.70443,55.4286,1300.24319,1268.12328,1298.73064,1286.19318,4.79422,2.07446,23.03846,21.07761,1.99131,52.26831
969,0.63477,0.63211,0.62879,0.62755,0.61799,3.14067,0.70187,70.1873,29.49342,39.57057,44.38981,51.40917,53.70823,55.43318,1300.438,1268.2763,1298.73331,1286.18785,4.79425,2.08022,23.03831,21.07615,1.99146,52.26585
970,0.63494,0.63232,0.62884,0.62749,0.61811,3.14132,0.70188,70.18844,29.46106,39.5766,44.39206,51.40853,53.71323,55.438,1300.49282,1268.29494,1298.85017,1286.24521,4.79434,2.0872,23.03816,21.07438,1.99346,52.26578
971,0.6352,0.63253,0.62902,0.62744,0.61829,3.14233,0.70188,70.18833,29.43435,39.57449,44.39791,51.41527,53.72002,55.44384,1300.56579,1268.36428,1299.51212,1286.8378,4.79434,2.09316,23.03801,21.07607,1.99686,52.27897
972,0.63547,0.63272,0.62935,0.62752,0.61856,3.14369,0.70186,70.18612,29.41684,39.57396,44.40611,51.41996,53.73332,55.44659,1300.83031,1268.61991,1300.44351,1287.73194,4.79421,2.09782,23.03787,21.0782,1.9997,52.28927
973,0.63577,0.63295,0.62976,0.62774,0.61888,3.14526,0.70184,70.18378,29.40738,39.58094,44.41152,51.41876,53.74007,55.43924,1301.17038,1268.94537,1301.16151,1288.45916,4.79399,2.10219,23.03774,21.08132,2.00155,52.28555
974,0.63613,0.63319,0.6302,0.62803,0.61923,3.14693,0.70169,70.16846,29.40069,39.5769,44.413,51.41728,53.74112,55.42774,1301.39853,1269.19046,1301.6751,1289.00209,4.79369,2.10178,23.03758,21.0845,2.00248,52.26796
975,0.63654,0.63347,0.63067,0.62837,0.61963,3.14884,0.70161,70.16036,29.39243,39.55887,44.4156,51.41577,53.74659,55.42539,1301.46714,1269.31724,1302.42045,1289.79507,4.79344,2.09939,23.03737,21.0879,2.00293,52.25187
976,0.63699,0.63374,0.63113,0.62879,0.62011,3.15091,0.70153,70.15246,29.38161,39.53495,44.4167,51.41034,53.7547,55.42918,1301.37618,1269.27615,1303.31501,1290.73952,4.79336,2.09596,23.0371,21.09275,2.00284,52.23355
977,0.63739,0.63401,0.63149,0.62918,0.62051,3.15272,0.70137,70.13654,29.36508,39.52213,44.40629,51.39665,53.76004,55.4318,1301.05555,1268.96077,1303.64388,1291.10091,4.79341,2.09102,23.03687,21.09688,2.00182,52.1968
978,0.63775,0.63426,0.63167,0.62942,0.62077,3.154,0.70133,70.13228,29.34093,39.51525,44.39117,51.38531,53.7663,55.43475,1300.53325,1268.42111,1303.15148,1290.61024,4.7936,2.08488,23.03676,21.09704,2.00081,52.13716
979,0.63804,0.63445,0.63169,0.62949,0.62091,3.15471,0.70131,70.13088,29.31222,39.50674,44.38713,51.38316,53.77673,55.44248,1299.97452,1267.85777,1302.34528,1289.79401,4.79383,2.07859,23.03671,21.09368,2.00044,52.08619
980,0.63826,0.63459,0.63161,0.62945,0.62095,3.15498,0.70131,70.13079,29.28406,39.50599,44.39413,51.38352,53.78454,55.44967,1299.57762,1267.44732,1301.49964,1288.91237,4.79402,2.07471,23.03678,21.08773,2.00058,52.06078
981,0.63839,0.63467,0.63144,0.6294,0.62094,3.15492,0.70132,70.13188,29.26267,39.50908,44.40042,51.38375,53.78271,55.44973,1299.46144,1267.28739,1300.42543,1287.77401,4.79414,2.07308,23.0369,21.08263,2.00083,52.06092
